pairID,uniqueID,sentenceID,homophoneVersion,homophoneID,sentenceType,wordPairVersion,m1,word,m1_relatedness,m2_relatedness
1201,242,242,b,2,nonpun,m1,truth,speaks,0.364914804,-0.105486137
1202,243,243,b,3,nonpun,m1,sillier,drinks,0.024929427,0.687012895
1203,243,243,b,3,nonpun,m1,sillier,wine,-0.781135248,0.10220985
1204,243,243,b,3,nonpun,m1,sillier,starts,-0.892521153,-0.659313288
1205,243,243,b,3,nonpun,m1,sillier,acting,0.313399721,-0.714045514
1206,244,244,b,4,nonpun,m1,hair,found,-0.7075876,0.286509718
1207,244,244,b,4,nonpun,m1,hair,cat,0.534271753,-0.404544797
1208,244,244,b,4,nonpun,m1,hair,food,-0.809638585,-0.56818969
1209,245,245,b,5,nonpun,m1,closing,chairman,-0.283435142,-0.259989929
1210,245,245,b,5,nonpun,m1,closing,made,-0.55214269,-0.571370567
1211,245,245,b,5,nonpun,m1,closing,remarks,1.423374168,-0.304208775
1212,245,245,b,5,nonpun,m1,closing,end,1.423612408,-0.481286862
1213,245,245,b,5,nonpun,m1,closing,meeting,-0.157331673,-0.577400912
1214,246,246,b,6,nonpun,m1,ambulance,came,0.329503511,-0.530520006
1215,246,246,b,6,nonpun,m1,ambulance,car,0.907579954,-0.522575571
1216,246,246,b,6,nonpun,m1,ambulance,accident,1.355553511,-0.645031662
1217,246,246,b,6,nonpun,m1,ambulance,minutes,-0.218042695,-0.36323405
1218,247,247,b,7,nonpun,m1,purchase,decided,0.555182431,1.012073649
1219,247,247,b,7,nonpun,m1,purchase,new,1.531019996,-0.7695979
1220,247,247,b,7,nonpun,m1,purchase,car,0.213313343,-0.504665099
1221,248,248,b,8,nonpun,m1,reward,gave,0.860334601,0.241366219
1222,248,248,b,8,nonpun,m1,reward,working,0.767041869,0.57540622
1223,248,248,b,8,nonpun,m1,reward,hard,0.612942695,-0.420520005
1224,248,248,b,8,nonpun,m1,reward,year,-0.449563877,-0.690380914
1225,249,249,b,9,nonpun,m1,mass,people,0.807709142,0.602584755
1226,249,249,b,9,nonpun,m1,mass,town,1.444670786,-0.645068878
1227,249,249,b,9,nonpun,m1,mass,square,-0.089224038,1.577643849
1228,249,249,b,9,nonpun,m1,mass,concert,-0.023313737,-0.699429273
1229,250,250,b,10,nonpun,m1,steeler,covered,-0.860962584,-0.485689188
1230,250,250,b,10,nonpun,m1,steeler,steel,0.655757188,-0.407499759
1231,251,251,b,11,nonpun,m1,wicked,man,-0.155749898,-0.25478134
1232,251,251,b,11,nonpun,m1,wicked,took,-0.448858807,-0.59968241
1233,251,251,b,11,nonpun,m1,wicked,child,-0.122278624,-0.645228175
1234,251,251,b,11,nonpun,m1,wicked,parents,-0.580441437,-0.681714376
1235,252,252,b,12,nonpun,m1,special,birthday,0.564068447,-0.7695979
1236,252,252,b,12,nonpun,m1,special,party,0.201366098,-0.356100629
1237,252,252,b,12,nonpun,m1,special,occasion,1.337659399,-0.16945941
1238,253,253,b,13,nonpun,m1,world,possible,-0.128561153,-0.612533504
1239,253,253,b,13,nonpun,m1,world,fly,0.017802493,0.014972298
1240,253,253,b,13,nonpun,m1,world,airplane ,0.184282602,1.809152197
1241,254,254,b,14,nonpun,m1,scissors,hairdressers,1.510471023,-0.683678799
1242,254,254,b,14,nonpun,m1,scissors,use,-0.044843746,-0.681714376
1243,254,254,b,14,nonpun,m1,scissors,cut,1.858618329,0.113397662
1244,254,254,b,14,nonpun,m1,scissors,people's,-0.96805301,0.009619878
1245,254,254,b,14,nonpun,m1,scissors,hair,1.07581798,-0.295752751
1246,255,255,b,15,nonpun,m1,lunch,sandwich,1.641712312,-0.182571337
1247,256,256,b,16,nonpun,m1,blue,yellow,1.11300449,0.560437363
1248,256,256,b,16,nonpun,m1,blue,make,-0.64703271,0.324617022
1249,256,256,b,16,nonpun,m1,blue,green,0.985022116,1.462651178
1250,257,257,b,17,nonpun,m1,free,twenty,0.760804897,-0.681714376
1251,257,257,b,17,nonpun,m1,free,years,-0.813478871,-0.7695979
1252,257,257,b,17,nonpun,m1,free,prison,0.202715519,0.070739287
1253,257,257,b,17,nonpun,m1,free,man,0.572501949,-0.128888689
1254,258,258,b,18,nonpun,m1,feelings,strong,0.348675052,0.62937085
1255,258,258,b,18,nonpun,m1,feelings,criticism,0.482983263,0.908927042
1256,258,258,b,18,nonpun,m1,feelings,hurt,0.956918141,0.558578842
1257,258,258,b,18,nonpun,m1,feelings,daughter's,0.410198642,-0.511474867
1258,259,259,b,19,nonpun,m1,salvation,minister,0.8035694,-0.681714376
1259,259,259,b,19,nonpun,m1,salvation,prayed,1.049995189,0.619095238
1260,259,259,b,19,nonpun,m1,salvation,evil,-0.081232453,-0.713495825
1261,259,259,b,19,nonpun,m1,salvation,woman's,-0.536999554,-0.150385398
1262,260,260,b,20,nonpun,m1,office,skyscraper,0.726948229,0.05529215
1263,261,261,b,21,nonpun,m1,bail,posted,0.906327401,-0.496644319
1264,261,261,b,21,nonpun,m1,bail,"$5,000 ",1.267019246,-0.690380914
1265,261,261,b,21,nonpun,m1,bail,brother's,-0.661081037,-0.681173131
1266,261,261,b,21,nonpun,m1,bail,release,1.373203055,-0.287406687
1267,261,261,b,21,nonpun,m1,bail,jail ,0.280430967,-0.7695979
1268,262,262,b,22,nonpun,m1,spur,boss,-0.595740934,-0.664279177
1269,262,262,b,22,nonpun,m1,spur,called,-0.624354943,0.009470889
1270,262,262,b,22,nonpun,m1,spur,workers,-0.585301487,-0.422964745
1271,262,262,b,22,nonpun,m1,spur,together,-0.121159913,-0.193452455
1272,262,262,b,22,nonpun,m1,spur,moment ,-0.186148235,-0.528280464
1273,263,263,b,23,nonpun,m1,crime,police,1.593313223,-0.372549052
1274,263,263,b,23,nonpun,m1,crime,fight,0.568351977,-0.577758976
1275,263,263,b,23,nonpun,m1,crime,murder,1.363007655,-0.061794159
1276,263,263,b,23,nonpun,m1,crime,theft,1.603320803,-0.057313734
1277,263,263,b,23,nonpun,m1,crime,drug,1.371112841,-0.546767652
1278,263,263,b,23,nonpun,m1,crime,dealing,0.434237825,-0.326261968
1279,264,264,b,24,nonpun,m1,pock,smallpox,1.044220866,-0.084235251
1280,264,264,b,24,nonpun,m1,pock,left,-0.594774856,-0.690380914
1281,264,264,b,24,nonpun,m1,pock,marks,1.983291002,-0.338321213
1282,265,265,b,25,nonpun,m1,bones,give,-0.627803565,0.018227744
1283,265,265,b,25,nonpun,m1,bones,shape,0.792297792,-0.583869139
1284,266,266,b,26,nonpun,m1,habit,smoking,1.496313241,-0.478462194
1285,266,266,b,26,nonpun,m1,habit,bad,1.213178836,0.515070689
1286,267,267,b,27,nonpun,m1,screening,went,-0.542885724,-0.346660968
1287,267,267,b,27,nonpun,m1,screening,movie,1.274227121,-0.4432239
1288,267,267,b,27,nonpun,m1,screening,together,-0.57231643,-0.001004936
1289,268,268,b,28,nonpun,m1,holmes,really,-0.782199101,-0.354215744
1290,268,268,b,28,nonpun,m1,holmes,like,-0.766196634,1.652848023
1291,268,268,b,28,nonpun,m1,holmes,reading,0.058973573,1.091778841
1292,268,268,b,28,nonpun,m1,holmes,sherlock,1.285521525,-0.716885504
1293,268,268,b,28,nonpun,m1,holmes,books,0.810892051,-0.413500898
1294,269,269,b,29,nonpun,m1,can't,remember,0.107445707,-0.502121444
1295,269,269,b,29,nonpun,m1,can't,time,0.921001675,0.953435453
1296,269,269,b,29,nonpun,m1,can't,happened,-0.488716961,-0.613538942
1297,270,270,b,30,nonpun,m1,temper,bad,1.265653289,0.475771756
1298,270,270,b,30,nonpun,m1,temper,easily,-0.346537065,-0.461026758
1299,270,270,b,30,nonpun,m1,temper,angered,1.012319926,-0.466430745
1300,271,271,b,31,nonpun,m1,late,meeting,0.500770641,-0.136641947
1301,272,272,b,32,nonpun,m1,liable,rental,0.285312976,-0.507406235
1302,272,272,b,32,nonpun,m1,liable,contracts,0.364834585,0.523551247
1303,272,272,b,32,nonpun,m1,liable,state,-0.569536327,-0.462207218
1304,272,272,b,32,nonpun,m1,liable,tenants,0.177945458,-0.542136996
1305,272,272,b,32,nonpun,m1,liable,damages,1.527645132,1.487746281
1306,272,272,b,32,nonpun,m1,liable,cause,0.938817642,0.120356935
1307,272,272,b,32,nonpun,m1,liable,property,1.414342741,0.205795169
1308,273,273,b,33,nonpun,m1,twist,twisted,1.596061294,0.316550624
1309,273,273,b,33,nonpun,m1,twist,pieces,-0.436844529,-0.178385806
1310,273,273,b,33,nonpun,m1,twist,thread,1.256833547,-0.554764086
1311,273,273,b,33,nonpun,m1,twist,needle,-0.616427486,-0.031199476
1312,274,274,b,34,nonpun,m1,profane,man,-0.221000835,-0.393568751
1313,274,274,b,34,nonpun,m1,profane,uses,-0.448570537,0.28811916
1314,274,274,b,34,nonpun,m1,profane,language,0.558506589,0.581213196
1315,275,275,b,35,nonpun,m1,leaving,work,-0.238240482,0.084019309
1316,275,275,b,35,nonpun,m1,leaving,right,-1.005784866,-0.520899483
1317,276,276,b,36,nonpun,m1,lambs,family,-0.599872094,-0.427729934
1318,276,276,b,36,nonpun,m1,lambs,roast,0.851946622,1.114613861
1319,276,276,b,36,nonpun,m1,lambs,leg,0.499638956,-0.422296246
1320,276,276,b,36,nonpun,m1,lambs,lamb,1.887506727,-0.042835631
1321,276,276,b,36,nonpun,m1,lambs,dinner,0.715418124,2.165823373
1322,277,277,b,37,nonpun,m1,talking,friend,1.474498319,-0.645068878
1323,277,277,b,37,nonpun,m1,talking,whole,-0.871315811,-0.576033542
1324,277,277,b,37,nonpun,m1,talking,time,-0.371245625,-0.07646002
1325,278,278,b,38,nonpun,m1,magnet,desk,-0.226733883,0.298600455
1326,278,278,b,38,nonpun,m1,magnet,holds,0.504277457,-0.065183857
1327,278,278,b,38,nonpun,m1,magnet,paper,-0.304500379,-0.320379363
1328,278,278,b,38,nonpun,m1,magnet,clips,0.122887777,0.276468459
1329,279,279,b,39,nonpun,m1,raving,mad,1.371827409,0.149755222
1330,279,279,b,39,nonpun,m1,raving,man,-0.546893033,-0.408885865
1331,279,279,b,39,nonpun,m1,raving,frightened,0.710965562,-0.171396955
1332,279,279,b,39,nonpun,m1,raving,those,-0.767759358,-0.544168858
1333,280,280,b,40,nonpun,m1,alcohol,burns,0.229593159,0.505826658
1334,280,280,b,40,nonpun,m1,alcohol,easily,-0.503992782,-0.290505374
1335,281,281,b,41,nonpun,m1,slave,boss,1.400749185,-0.285232904
1336,281,281,b,41,nonpun,m1,slave,told,-0.681469513,-0.690380914
1337,281,281,b,41,nonpun,m1,slave,work,1.289300491,0.283711784
1338,281,281,b,41,nonpun,m1,slave,late,-0.789429632,-0.404403087
1339,281,281,b,41,nonpun,m1,slave,holiday,-0.737205823,-0.073798857
1340,281,281,b,41,nonpun,m1,slave,driver,0.443951792,-0.100281493
1341,282,282,b,42,nonpun,m1,aching,back,0.894540471,-0.490314868
1342,282,282,b,42,nonpun,m1,aching,sitting,-0.255217858,-0.571526755
1343,283,283,b,43,nonpun,m1,irritation,tried,-0.064230899,-0.203663255
1344,283,283,b,43,nonpun,m1,irritation,hide,-0.490253617,-0.690380914
1345,283,283,b,43,nonpun,m1,irritation,irritationbut,0.325545161,-0.372282077
1346,283,283,b,43,nonpun,m1,irritation,showed,-0.148753998,0.010141543
1347,283,283,b,43,nonpun,m1,irritation,face,-0.181512568,-0.7695979
1348,284,284,b,44,nonpun,m1,ante,made,-0.810472964,-0.272201719
1349,284,284,b,44,nonpun,m1,ante,offer,0.500563907,-0.531440393
1350,284,284,b,44,nonpun,m1,ante,buy,0.308085211,-0.542642046
1351,284,284,b,44,nonpun,m1,ante,house,-0.375517823,-0.4849016
1352,284,284,b,44,nonpun,m1,ante,owner,-0.940417014,-0.233108737
1353,284,284,b,44,nonpun,m1,ante,upped,0.725448669,-0.115912309
1354,285,285,b,45,nonpun,m1,future,knows,0.147976917,-0.681714376
1355,285,285,b,45,nonpun,m1,future,happen,0.692699488,-0.599540333
1356,286,286,b,46,nonpun,m1,tell,tells,1.405499765,-0.410862044
1357,286,286,b,46,nonpun,m1,tell,story,1.161450033,-0.469053832
1358,286,286,b,46,nonpun,m1,tell,child,0.241234743,-0.612533504
1359,286,286,b,46,nonpun,m1,tell,night,-0.901046457,-0.277410392
1360,287,287,b,47,nonpun,m1,how's,asked,0.270005063,-0.245116346
1361,287,287,b,47,nonpun,m1,how's,going,0.342579865,-0.018473313
1362,288,288,b,48,nonpun,m1,fire,sat,-0.642584366,-0.681714376
1363,288,288,b,48,nonpun,m1,fire,keep,-0.768492084,-0.597326311
1364,288,288,b,48,nonpun,m1,fire,warm,0.849014018,-0.531678516
1365,289,289,b,49,nonpun,m1,help,gave,0.908712967,-0.737328199
1366,289,289,b,49,nonpun,m1,help,friend,0.919786418,-0.577738637
1367,289,289,b,49,nonpun,m1,help,homework,0.662564313,-0.641711004
1368,290,290,b,50,nonpun,m1,guarding,dog,0.857860422,-0.156266765
1369,290,290,b,50,nonpun,m1,guarding,just,-0.648651142,-0.608500438
1370,290,290,b,50,nonpun,m1,guarding,house,0.172127735,-0.608214201
1371,290,290,b,50,nonpun,m1,guarding,mean,-0.134316388,-0.654750174
1372,290,290,b,50,nonpun,m1,guarding,scare,-0.19021425,-0.660889498
1373,291,291,b,51,nonpun,m1,been,long,-0.421367959,-0.006859335
1374,291,291,b,51,nonpun,m1,been,time,-0.059106523,-0.612533504
1375,291,291,b,51,nonpun,m1,been,saw,-0.239116903,-0.5805929
1376,292,292,b,52,nonpun,m1,order,arranged,1.098840953,-0.160046421
1377,292,292,b,52,nonpun,m1,order,newspapers,-0.019865689,-0.468069427
1378,292,292,b,52,nonpun,m1,order,dates,0.55582649,1.04438851
1379,293,293,b,53,nonpun,m1,lot,decided,-0.520075148,-0.425054722
1380,293,293,b,53,nonpun,m1,lot,leave,-0.611990186,-0.716885504
1381,293,293,b,53,nonpun,m1,lot,car,0.555339105,0.564737924
1382,293,293,b,53,nonpun,m1,lot,parking,1.791723697,-0.612533504
1383,294,294,b,54,nonpun,m1,best,student,0.357354688,0.024166403
1384,294,294,b,54,nonpun,m1,best,class,0.084489018,-0.53669697
1385,295,295,b,55,nonpun,m1,crack,drinking,-0.568706521,-0.437201779
1386,295,295,b,55,nonpun,m1,crack,glass,0.229977639,0.124713992
1387,296,296,b,56,nonpun,m1,lag,communications,0.11506706,-0.652512612
1388,296,296,b,56,nonpun,m1,lag,not,-0.734899331,-0.664279177
1389,296,296,b,56,nonpun,m1,lag,hear,-0.894547741,-0.582302365
1390,296,296,b,56,nonpun,m1,lag,news,-0.788137903,-0.577738637
1391,296,296,b,56,nonpun,m1,lag,until,0.333944221,-0.690511956
1392,296,296,b,56,nonpun,m1,lag,days,-0.367382029,-0.593187373
1393,296,296,b,56,nonpun,m1,lag,later,0.436060915,-0.715633112
1394,297,297,b,57,nonpun,m1,decay,tooth,0.526024003,-0.589792384
1395,297,297,b,57,nonpun,m1,decay,result,-0.158389626,0.036597285
1396,297,297,b,57,nonpun,m1,decay,poor,0.363239603,-0.321015949
1397,297,297,b,57,nonpun,m1,decay,dental,1.574917546,-0.497982126
1398,297,297,b,57,nonpun,m1,decay,hygiene,0.668785439,-0.557327474
1399,298,298,b,58,nonpun,m1,traumatic,car,-0.167779699,-0.666140104
1400,298,298,b,58,nonpun,m1,traumatic,accident,0.685693472,-0.091965215
1401,298,298,b,58,nonpun,m1,traumatic,very,0.465952561,-0.271256247
1402,298,298,b,58,nonpun,m1,traumatic,experience,1.107196633,-0.387713677
1403,299,299,b,59,nonpun,m1,traumatic,incident,1.070651325,-0.597326311
1404,299,299,b,59,nonpun,m1,traumatic,left,-0.452771076,-0.484750985
1405,299,299,b,59,nonpun,m1,traumatic,scarred,1.186655805,-0.509989383
1406,300,300,b,60,nonpun,m1,hostile,driver,0.124091538,-0.577738637
1407,300,300,b,60,nonpun,m1,hostile,attitude,0.750991406,-0.528231672
1408,301,301,b,61,nonpun,m1,doubling,amount,0.824345895,-0.690380914
1409,301,301,b,61,nonpun,m1,doubling,business,0.054752075,0.415081199
1410,301,301,b,61,nonpun,m1,doubling,makes,-0.402222701,-0.585539986
1411,301,301,b,61,nonpun,m1,doubling,year,-0.737205823,-0.7695979
1412,302,302,b,62,nonpun,m1,prison,sent,0.045516466,-0.425974304
1413,302,302,b,62,nonpun,m1,prison,robbing,0.950511053,-0.498339995
1414,302,302,b,62,nonpun,m1,prison,bank,-0.091331817,-0.536731888
1415,303,303,b,63,nonpun,m1,bridge,trains,1.074483204,-0.36129733
1416,303,303,b,63,nonpun,m1,bridge,go,-0.496029339,-0.314074626
1417,303,303,b,63,nonpun,m1,bridge,river,1.155381151,-0.750244648
1418,304,304,b,64,nonpun,m1,chief,leader,1.120057939,0.114813944
1419,304,304,b,64,nonpun,m1,chief,native,0.925069784,-0.255735163
1420,304,304,b,64,nonpun,m1,chief,american,-0.210297668,-0.026080507
1421,304,304,b,64,nonpun,m1,chief,tribe,1.598825715,0.177698611
1422,304,304,b,64,nonpun,m1,chief,known,-0.600779155,-0.070309294
1423,304,304,b,64,nonpun,m1,chief,chief ,0.142324073,-0.43078937
1424,305,305,b,65,nonpun,m1,resolution,admired,-0.881816698,-0.570382197
1425,305,305,b,65,nonpun,m1,resolution,quit,0.04402441,0.035344219
1426,305,305,b,65,nonpun,m1,resolution,smoking,-0.255207855,-0.146826509
1427,306,306,b,66,nonpun,m1,pants,legs,0.65430671,0.074378023
1428,306,306,b,66,nonpun,m1,pants,cold,-0.252607863,-0.384164048
1429,306,306,b,66,nonpun,m1,pants,put,-0.388506771,0.29115998
1430,306,306,b,66,nonpun,m1,pants,pair,1.658161644,-0.339179555
1431,307,307,b,67,nonpun,m1,insider,trading,0.711009001,-0.690569204
1432,307,307,b,67,nonpun,m1,insider,get,-0.580089145,-0.414505745
1433,307,307,b,67,nonpun,m1,insider,lot,-0.526307077,-0.647263789
1434,307,307,b,67,nonpun,m1,insider,trouble,-0.387881741,-0.221151376
1435,308,308,b,68,nonpun,m1,minds,great,0.514249067,0.088093548
1436,308,308,b,68,nonpun,m1,minds,think,1.404774565,0.187931852
1437,308,308,b,68,nonpun,m1,minds,alike,0.750183181,0.732431154
1438,309,309,b,69,nonpun,m1,littering,caught,0.025925019,-0.583648795
1439,309,309,b,69,nonpun,m1,littering,pay,-0.244670733,-0.407004572
1440,309,309,b,69,nonpun,m1,littering,fine,1.029592653,0.774422755
1441,310,310,b,70,nonpun,m1,attitude,good,0.715570328,-0.299719032
1442,310,310,b,70,nonpun,m1,attitude,work,-0.017556673,-0.397202182
1443,311,311,b,71,nonpun,m1,presents,wait,-0.267338787,0.226824712
1444,311,311,b,71,nonpun,m1,presents,open,1.023856705,0.037141579
1445,311,311,b,71,nonpun,m1,presents,christmas,1.961193125,0.208237428
1446,312,312,b,72,nonpun,m1,next,time,0.222486758,-0.325761723
1447,312,312,b,72,nonpun,m1,next,late,-0.467570749,-0.580605759
1448,312,312,b,72,nonpun,m1,next,you'll,-0.624395617,-0.690380914
1449,312,312,b,72,nonpun,m1,next,trouble,-0.702771942,-0.407862784
1450,313,313,b,73,nonpun,m1,destruction,hurricane,1.602162866,-0.681714376
1451,313,313,b,73,nonpun,m1,destruction,causes,1.645167591,-0.25647317
1452,313,313,b,73,nonpun,m1,destruction,great,-0.237106996,0.105648034
1453,313,313,b,73,nonpun,m1,destruction,buildings,0.42365357,-0.850490932
1454,313,313,b,73,nonpun,m1,destruction,trees,0.308182602,-0.536731888
1455,314,314,b,74,nonpun,m1,cream,butter,1.150166867,-0.324140823
1456,314,314,b,74,nonpun,m1,cream,made,-0.229606144,-0.56190314
1457,315,315,b,75,nonpun,m1,see,able,-0.084950902,0.112057206
1458,315,315,b,75,nonpun,m1,see,clearly,0.916973255,-0.541810342
1459,315,315,b,75,nonpun,m1,see,getting,-0.537299592,0.137021764
1460,315,315,b,75,nonpun,m1,see,glasses,1.233178845,-0.660889498
1461,316,316,b,76,nonpun,m1,offer,very,-0.712107015,-0.554102897
1462,316,316,b,76,nonpun,m1,offer,considerate,0.672582328,0.178503386
1463,316,316,b,76,nonpun,m1,offer,give,2.178092123,-0.404720482
1464,316,316,b,76,nonpun,m1,offer,ride,0.097546003,-0.56818969
1465,317,317,b,77,nonpun,m1,sauce,love,-0.81826748,-0.30152221
1466,317,317,b,77,nonpun,m1,sauce,eat,1.933806177,0.160815651
1467,317,317,b,77,nonpun,m1,sauce,chocolate,0.58244089,-0.7695979
1468,317,317,b,77,nonpun,m1,sauce,vanilla,-0.201152506,-0.433312662
1469,317,317,b,77,nonpun,m1,sauce,ice,-0.760773984,0.283648575
1470,317,317,b,77,nonpun,m1,sauce,cream,0.863532173,-0.389047651
1471,318,318,b,78,nonpun,m1,pays,company,0.467312406,-0.39047325
1472,318,318,b,78,nonpun,m1,pays,employees,1.049992445,-0.645031662
1473,318,318,b,78,nonpun,m1,pays,weeks,0.260314402,-0.682425965
1474,319,319,b,79,nonpun,m1,express,learn,0.164828801,-0.548789898
1475,319,319,b,79,nonpun,m1,express,feelings,1.434281812,-0.133460282
1476,319,319,b,79,nonpun,m1,express,better,-0.585132085,-0.396014078
1477,320,320,b,80,nonpun,m1,sense,good,0.782137186,1.101292238
1478,320,320,b,80,nonpun,m1,sense,business,1.251973544,-0.452653338
